Closed,SB26021620,1650000,1650000,1979,2896,4960,01/08/2026 12:00:00 AM,02/26/2026 12:00:00 AM,03/18/2026 12:00:00 AM,10
Closed,PV25015091,1550000,1655000,1979,2836,4654,08/27/2024 12:00:00 AM,02/05/2025 12:00:00 AM,02/26/2025 12:00:00 AM,9
Closed,SB25259472,1795000,1700000,1965,2468,11360,11/14/2025 12:00:00 AM,12/06/2025 12:00:00 AM,01/30/2026 12:00:00 AM,22
Closed,PV24221030,1788888,1700001,1968,2087,13854,08/14/2024 12:00:00 AM,02/18/2025 12:00:00 AM,04/03/2025 12:00:00 AM,83
Closed,PV25140264,1798000,1750000,1965,2472,9984,06/30/2025 12:00:00 AM,09/09/2025 12:00:00 AM,11/07/2025 12:00:00 AM,71
Closed,PTP2401927,1789000,1759000,1963,2468,8938,04/08/2024 12:00:00 AM,04/19/2024 12:00:00 AM,05/17/2024 12:00:00 AM,43
Closed,23286117,1768000,1768000,1969,2044,8563,06/29/2023 12:00:00 AM,07/14/2023 12:00:00 AM,08/16/2023 12:00:00 AM,15
Closed,SB23109369,1798000,1775000,1971,2265,8312,05/25/2023 12:00:00 AM,06/29/2023 12:00:00 AM,08/03/2023 12:00:00 AM,6
Closed,SB25019476,1790000,1790000,2002,2482,229448,01/27/2025 12:00:00 AM,02/04/2025 12:00:00 AM,04/08/2025 12:00:00 AM,8
Closed,24365905,1649000,1800000,1963,2506,8737,03/07/2024 12:00:00 AM,03/14/2024 12:00:00 AM,04/24/2024 12:00:00 AM,7
Closed,SB25171271,1899000,1820000,1964,2816,8737,08/07/2025 12:00:00 AM,09/15/2025 12:00:00 AM,09/24/2025 12:00:00 AM,34
Closed,SB25123167,1849000,1825000,1969,2366,9398,06/02/2025 12:00:00 AM,08/01/2025 12:00:00 AM,08/29/2025 12:00:00 AM,45
Closed,PV26021664,1999000,1825000,1968,2766,9001,01/28/2026 12:00:00 AM,03/17/2026 12:00:00 AM,04/03/2026 12:00:00 AM,46
Closed,GD25059644,1800000,1835000,1968,2466,10971,11/20/2024 12:00:00 AM,04/09/2025 12:00:00 AM,05/09/2025 12:00:00 AM,13
Closed,PV25133858,1850000,1850000,1964,2286,8134,06/15/2025 12:00:00 AM,06/24/2025 12:00:00 AM,08/01/2025 12:00:00 AM,9
Closed,SR24063361,1850000,1850000,1967,2197,10429,03/31/2024 12:00:00 AM,04/04/2024 12:00:00 AM,05/22/2024 12:00:00 AM,4
Closed,SB23118309,1850000,1850000,1969,2366,8437,07/02/2023 12:00:00 AM,09/13/2023 12:00:00 AM,10/03/2023 12:00:00 AM,16
Closed,PV23210136,1895000,1867500,1968,2718,10537,11/13/2023 12:00:00 AM,01/12/2024 12:00:00 AM,01/26/2024 12:00:00 AM,60
